Date,BHARTIARTL.NS,HDFCBANK.NS,HINDUNILVR.NS,ICICIBANK.NS,INFY.NS,ITC.NS,LT.NS,RELIANCE.NS,SBIN.NS,TCS.NS
2021-10-05,699.25,1595.449951171875,2708.64990234375,697.0999755859375,1692.800048828125,234.6999969482422,1716.699951171875,2408.290771484375,464.70001220703125,3833.300048828125
2021-10-06,691.4000244140625,1614.9000244140625,2686.050048828125,689.5,1673.550048828125,231.25,1695.050048828125,2362.74072265625,457.20001220703125,3810.89990234375
2021-10-07,692.5,1610.5,2669.39990234375,702.2000122070312,1691.0,232.9499969482422,1712.449951171875,2374.324462890625,457.8999938964844,3892.89990234375
2021-10-08,695.5,1602.6500244140625,2640.050048828125,703.4000244140625,1723.8499755859375,231.6999969482422,1726.9000244140625,2465.56298828125,458.0,3935.64990234375
2021-10-11,690.8499755859375,1633.800048828125,2645.10009765625,713.2999877929688,1690.949951171875,238.0500030517578,1716.9000244140625,2448.39501953125,469.25,3685.60009765625
2021-10-12,686.3499755859375,1629.5999755859375,2676.14990234375,708.5999755859375,1685.1500244140625,241.3000030517578,1718.199951171875,2462.37841796875,483.0,3652.85009765625
2021-10-13,689.9000244140625,1639.4000244140625,2646.75,709.9500122070312,1709.199951171875,249.1999969482422,1752.050048828125,2487.43798828125,481.70001220703125,3655.199951171875
2021-10-14,685.7999877929688,1687.4000244140625,2649.550048828125,727.2999877929688,1715.75,256.54998779296875,1789.300048828125,2492.46826171875,490.6000061035156,3611.449951171875
2021-10-18,680.5999755859375,1670.300048828125,2654.0,745.4500122070312,1792.1500244140625,262.54998779296875,1788.449951171875,2499.114013671875,497.95001220703125,3647.14990234375
2021-10-19,681.0999755859375,1688.699951171875,2546.800048828125,747.4500122070312,1822.1500244140625,245.9499969482422,1846.050048828125,2521.49658203125,488.20001220703125,3634.14990234375
2021-10-20,708.4500122070312,1673.8499755859375,2478.64990234375,745.8499755859375,1802.3499755859375,246.60000610351562,1806.699951171875,2492.46826171875,499.8999938964844,3608.85009765625
2021-10-21,696.0499877929688,1676.300048828125,2445.75,755.5,1753.6500244140625,244.6999969482422,1805.75,2420.566650390625,502.95001220703125,3532.5
2021-10-22,694.5,1680.75,2454.10009765625,759.2999877929688,1719.800048828125,236.60000610351562,1792.25,2425.08935546875,502.95001220703125,3498.85009765625
2021-10-25,691.0999755859375,1657.0,2455.85009765625,841.7000122070312,1707.550048828125,233.39999389648438,1784.1500244140625,2401.46044921875,506.5,3492.949951171875
2021-10-26,696.2000122070312,1652.75,2436.85009765625,829.4000244140625,1703.699951171875,236.6999969482422,1796.25,2456.148193359375,512.5499877929688,3482.60009765625
2021-10-27,702.3499755859375,1642.800048828125,2396.60009765625,835.0,1728.949951171875,238.4499969482422,1784.550048828125,2425.08935546875,519.1500244140625,3489.75
2021-10-28,689.75,1593.5999755859375,2389.64990234375,798.7000122070312,1703.9000244140625,225.10000610351562,1814.25,2398.5068359375,501.3500061035156,3421.64990234375
2021-10-29,685.3499755859375,1582.8499755859375,2393.14990234375,802.0499877929688,1667.75,223.1999969482422,1766.6500244140625,2340.9580078125,502.1499938964844,3397.75
2021-11-01,712.5,1605.300048828125,2407.10009765625,803.9000244140625,1700.050048828125,226.85000610351562,1795.3499755859375,2342.388671875,515.7000122070312,3476.39990234375
2021-11-02,713.9500122070312,1606.75,2418.89990234375,800.9500122070312,1697.9000244140625,225.60000610351562,1815.6500244140625,2308.237548828125,521.7000122070312,3484.199951171875
2021-11-03,699.0999755859375,1581.449951171875,2411.35009765625,785.9500122070312,1702.5,222.4499969482422,1889.5,2292.362060546875,527.6500244140625,3492.25
2021-11-04,701.0999755859375,1593.949951171875,2422.85009765625,782.0999755859375,1708.699951171875,226.5500030517578,1908.949951171875,2306.437744140625,530.4500122070312,3508.64990234375
2021-11-08,709.0,1600.25,2431.89990234375,780.1500244140625,1737.5,229.8000030517578,1924.550048828125,2309.299072265625,523.25,3502.75
2021-11-09,713.2000122070312,1572.25,2431.14990234375,786.5499877929688,1742.5,228.75,1943.5999755859375,2327.5283203125,529.1500244140625,3505.699951171875
2021-11-10,735.4500122070312,1555.25,2400.14990234375,780.9000244140625,1740.1500244140625,230.85000610351562,1950.1500244140625,2353.556884765625,524.4000244140625,3484.300048828125
2021-11-11,728.5999755859375,1548.300048828125,2376.199951171875,771.4500122070312,1733.300048828125,230.0,1931.699951171875,2357.848876953125,509.6000061035156,3488.199951171875
2021-11-12,743.5,1553.0,2404.949951171875,776.5999755859375,1780.199951171875,232.89999389648438,1959.949951171875,2393.430419921875,511.3500061035156,3526.050048828125
2021-11-15,737.5499877929688,1557.25,2424.75,773.2999877929688,1787.1500244140625,238.10000610351562,1947.050048828125,2379.30859375,506.54998779296875,3553.300048828125
2021-11-16,730.2999877929688,1548.0,2406.64990234375,764.0499877929688,1792.300048828125,235.4499969482422,1955.300048828125,2324.02099609375,495.1000061035156,3556.39990234375
2021-11-17,720.0499877929688,1530.800048828125,2391.14990234375,761.2999877929688,1787.449951171875,239.5,1952.9000244140625,2274.271240234375,498.1499938964844,3521.89990234375
2021-11-18,714.3499755859375,1539.4000244140625,2399.39990234375,762.9000244140625,1779.4000244140625,237.5,1897.0,2282.85498046875,503.79998779296875,3475.699951171875
2021-11-22,742.0999755859375,1515.3499755859375,2388.550048828125,752.0,1759.4000244140625,230.89999389648438,1864.5,2181.740478515625,486.3999938964844,3458.39990234375
2021-11-23,758.9000244140625,1515.550048828125,2394.199951171875,751.8499755859375,1736.9000244140625,231.60000610351562,1886.3499755859375,2202.138671875,493.04998779296875,3464.25
2021-11-24,758.9000244140625,1518.050048828125,2374.75,760.2000122070312,1696.0,227.6999969482422,1862.5,2170.341552734375,493.1499938964844,3443.300048828125
2021-11-25,765.1500244140625,1525.949951171875,2349.050048828125,751.0499877929688,1722.4000244140625,231.3000030517578,1849.9000244140625,2300.991943359375,490.54998779296875,3445.89990234375
2021-11-26,738.75,1489.9000244140625,2335.10009765625,722.2000122070312,1691.6500244140625,224.0,1778.1500244140625,2226.8291015625,470.5,3446.85009765625
2021-11-29,739.3499755859375,1501.25,2329.39990234375,718.4000244140625,1696.3499755859375,221.5,1767.25,2253.503662109375,465.1000061035156,3502.0
2021-11-30,728.25,1493.550048828125,2317.550048828125,714.3499755859375,1712.6500244140625,221.14999389648438,1764.75,2220.183349609375,460.54998779296875,3529.14990234375
2021-12-01,722.25,1504.6500244140625,2344.85009765625,727.7000122070312,1714.9000244140625,221.89999389648438,1786.0,2277.040283203125,475.29998779296875,3577.800048828125
2021-12-02,732.5499877929688,1525.75,2383.300048828125,722.4000244140625,1748.25,225.4499969482422,1789.199951171875,2291.669677734375,477.0,3642.89990234375
2021-12-03,718.3499755859375,1513.550048828125,2343.64990234375,716.2999877929688,1735.550048828125,221.64999389648438,1801.25,2222.81396484375,473.1499938964844,3640.449951171875
2021-12-06,697.5999755859375,1503.800048828125,2306.5,709.5499877929688,1695.300048828125,217.89999389648438,1782.6500244140625,2180.678955078125,465.29998779296875,3536.39990234375
2021-12-07,698.8499755859375,1525.699951171875,2321.60009765625,734.6500244140625,1711.6500244140625,220.64999389648438,1798.0999755859375,2198.44677734375,476.70001220703125,3584.5
2021-12-08,715.1500244140625,1553.800048828125,2340.60009765625,753.4000244140625,1753.3499755859375,224.9499969482422,1825.050048828125,2231.905517578125,491.54998779296875,3626.89990234375
2021-12-09,713.9500122070312,1526.8499755859375,2339.75,755.0,1763.449951171875,235.39999389648438,1879.800048828125,2267.302490234375,488.6499938964844,3601.75
2021-12-10,710.7000122070312,1522.550048828125,2332.800048828125,758.0,1759.25,236.10000610351562,1873.4000244140625,2269.610107421875,494.70001220703125,3636.800048828125
2021-12-13,703.0999755859375,1511.1500244140625,2304.35009765625,754.0,1744.6500244140625,234.60000610351562,1861.5,2224.106201171875,487.79998779296875,3609.64990234375
2021-12-14,691.5999755859375,1502.449951171875,2318.300048828125,758.6500244140625,1752.1500244140625,228.60000610351562,1865.699951171875,2196.877685546875,488.54998779296875,3623.800048828125
2021-12-15,685.4500122070312,1500.0,2320.949951171875,752.25,1734.199951171875,224.0500030517578,1880.800048828125,2190.462890625,484.79998779296875,3570.35009765625
2021-12-16,681.4000244140625,1500.0999755859375,2309.5,741.1500244140625,1771.5999755859375,222.89999389648438,1873.9000244140625,2218.798828125,481.1499938964844,3581.60009765625
2021-12-17,666.0499877929688,1473.050048828125,2230.25,728.2999877929688,1820.8499755859375,217.9499969482422,1847.0999755859375,2160.234619140625,467.79998779296875,3584.35009765625
2021-12-20,658.25,1425.6500244140625,2269.10009765625,709.9500122070312,1798.9000244140625,212.39999389648438,1799.3499755859375,2101.993408203125,449.20001220703125,3556.89990234375
2021-12-21,667.0,1441.800048828125,2272.85009765625,720.3499755859375,1811.5999755859375,212.5,1827.550048828125,2133.282958984375,446.0,3608.300048828125
2021-12-22,684.75,1445.199951171875,2277.64990234375,732.7999877929688,1824.699951171875,212.0,1871.0,2183.909423828125,455.8500061035156,3630.75
2021-12-23,678.75,1444.0999755859375,2300.64990234375,731.2999877929688,1857.5999755859375,217.3000030517578,1878.449951171875,2183.125,461.79998779296875,3662.699951171875
2021-12-24,677.0499877929688,1438.9000244140625,2296.949951171875,727.0999755859375,1863.5,218.0,1859.4000244140625,2190.09375,456.95001220703125,3670.89990234375
2021-12-27,675.75,1450.800048828125,2301.39990234375,736.0,1866.1500244140625,217.5500030517578,1866.199951171875,2187.739990234375,458.04998779296875,3696.10009765625
2021-12-28,680.0499877929688,1460.800048828125,2309.10009765625,735.7999877929688,1888.0,220.0500030517578,1899.5,2213.722412109375,461.20001220703125,3706.550048828125
2021-12-29,676.8499755859375,1453.8499755859375,2306.85009765625,735.7000122070312,1885.550048828125,216.75,1894.8499755859375,2217.5068359375,454.3999938964844,3694.699951171875
2021-12-30,679.3499755859375,1461.5,2325.60009765625,735.7000122070312,1892.8499755859375,216.0,1885.699951171875,2177.448486328125,451.70001220703125,3733.75
2021-12-31,683.7999877929688,1479.4000244140625,2360.14990234375,740.1500244140625,1887.75,218.0500030517578,1895.9000244140625,2185.8017578125,460.45001220703125,3738.35009765625
2022-01-03,691.2999877929688,1519.6500244140625,2361.300048828125,764.7000122070312,1898.449951171875,219.10000610351562,1922.8499755859375,2218.752685546875,470.79998779296875,3817.75
2022-01-04,697.4500122070312,1528.550048828125,2401.25,772.8499755859375,1899.1500244140625,220.25,1937.550048828125,2268.825439453125,483.5,3884.75
2022-01-05,700.0,1564.8499755859375,2415.800048828125,788.0499877929688,1844.6500244140625,220.5500030517578,1948.5999755859375,2279.43994140625,492.3999938964844,3860.949951171875
2022-01-06,710.4000244140625,1539.75,2391.39990234375,785.0499877929688,1817.800048828125,218.6999969482422,1924.5,2230.4287109375,491.70001220703125,3807.449951171875
2022-01-07,704.7000122070312,1550.550048828125,2416.14990234375,793.25,1814.300048828125,218.39999389648438,1904.9000244140625,2248.42724609375,491.25,3853.5
2022-01-10,704.9500122070312,1559.1500244140625,2407.050048828125,810.75,1850.75,223.3000030517578,1953.0999755859375,2250.273193359375,503.6499938964844,3879.85009765625
2022-01-11,703.4500122070312,1565.9000244140625,2403.64990234375,810.6500244140625,1855.5999755859375,221.9499969482422,1961.1500244140625,2266.471923828125,505.95001220703125,3915.89990234375
2022-01-12,730.2000122070312,1556.6500244140625,2413.14990234375,823.75,1877.449951171875,222.75,1974.199951171875,2326.974365234375,510.25,3859.89990234375
2022-01-13,731.7999877929688,1528.0,2414.199951171875,824.7000122070312,1896.800048828125,223.9499969482422,2018.4000244140625,2340.0810546875,511.3500061035156,3897.89990234375
2022-01-14,720.5999755859375,1545.1500244140625,2363.699951171875,820.0,1929.3499755859375,222.60000610351562,2044.75,2343.49609375,508.3500061035156,3968.14990234375
2022-01-17,728.5999755859375,1521.5,2389.550048828125,819.2999877929688,1939.5,224.60000610351562,2069.39990234375,2355.725830078125,514.0,4019.14990234375
2022-01-18,714.3499755859375,1529.25,2369.5,823.0999755859375,1920.75,220.75,2022.199951171875,2327.62060546875,506.79998779296875,3990.60009765625
2022-01-19,703.7000122070312,1518.449951171875,2309.89990234375,808.5999755859375,1867.050048828125,220.35000610351562,2020.9000244140625,2327.43603515625,515.7999877929688,3914.64990234375
2022-01-20,715.4000244140625,1509.0,2261.800048828125,810.25,1823.699951171875,218.75,2003.5,2286.685546875,511.3999938964844,3826.550048828125
2022-01-21,695.25,1521.5999755859375,2325.39990234375,804.5,1785.699951171875,217.0500030517578,1956.050048828125,2287.0546875,502.70001220703125,3833.5
2022-01-24,689.9000244140625,1486.6500244140625,2284.60009765625,798.4500122070312,1736.800048828125,211.8000030517578,1899.9000244140625,2194.801025390625,494.1499938964844,3771.35009765625
2022-01-25,711.8499755859375,1488.050048828125,2327.25,801.6500244140625,1722.1500244140625,214.3000030517578,1925.300048828125,2190.509033203125,514.6500244140625,3769.89990234375
2022-01-27,707.25,1474.949951171875,2295.35009765625,794.6500244140625,1678.5999755859375,214.60000610351562,1910.8499755859375,2158.0654296875,528.9500122070312,3649.25
2022-01-28,715.7999877929688,1463.25,2283.550048828125,781.1500244140625,1686.199951171875,217.60000610351562,1897.550048828125,2155.98876953125,523.4500122070312,3690.050048828125
2022-01-31,729.2999877929688,1485.699951171875,2273.75,788.7999877929688,1736.199951171875,220.1999969482422,1909.199951171875,2202.8310546875,538.2999877929688,3736.25
2022-02-01,723.0499877929688,1497.0,2305.64990234375,810.2999877929688,1772.050048828125,227.75,1990.5,2195.539306640625,532.2999877929688,3800.64990234375
2022-02-02,725.0499877929688,1531.199951171875,2327.89990234375,813.75,1787.0999755859375,232.14999389648438,1982.699951171875,2200.015869140625,539.7999877929688,3856.199951171875
2022-02-03,721.6500244140625,1515.3499755859375,2298.14990234375,808.9500122070312,1738.550048828125,234.4499969482422,1933.6500244140625,2171.58740234375,540.0999755859375,3824.60009765625
2022-02-04,720.2000122070312,1524.0,2306.60009765625,805.0499877929688,1741.0999755859375,234.3000030517578,1947.949951171875,2151.7890625,530.2999877929688,3814.89990234375
2022-02-07,706.5,1468.1500244140625,2257.60009765625,786.4000244140625,1715.0,230.1999969482422,1884.5,2138.6826171875,533.25,3779.0
2022-02-08,708.9000244140625,1461.8499755859375,2264.35009765625,792.5,1717.300048828125,231.25,1875.5999755859375,2174.63330078125,531.3499755859375,3743.449951171875
2022-02-09,719.3499755859375,1497.5999755859375,2277.64990234375,802.7999877929688,1737.300048828125,230.14999389648438,1888.800048828125,2199.9697265625,535.25,3760.550048828125
2022-02-10,724.0499877929688,1525.0999755859375,2283.14990234375,805.5,1769.5999755859375,232.25,1901.0,2197.70849609375,540.5499877929688,3770.35009765625
2022-02-11,715.1500244140625,1518.8499755859375,2258.0,790.7999877929688,1721.3499755859375,232.4499969482422,1871.25,2193.41650390625,529.5999755859375,3694.949951171875
2022-02-14,689.7000122070312,1473.699951171875,2228.550048828125,753.7000122070312,1682.199951171875,219.4499969482422,1799.0,2158.48095703125,501.3999938964844,3733.75
2022-02-15,711.5499877929688,1517.800048828125,2290.10009765625,776.0499877929688,1738.25,223.0,1876.050048828125,2231.76708984375,524.7999877929688,3817.800048828125
2022-02-16,721.7999877929688,1515.75,2286.5,764.0499877929688,1733.300048828125,222.75,1860.699951171875,2227.152099609375,516.7000122070312,3813.10009765625
2022-02-17,717.0,1506.5,2307.550048828125,750.3499755859375,1724.800048828125,222.64999389648438,1868.699951171875,2255.349609375,512.9500122070312,3784.199951171875
2022-02-18,712.5499877929688,1512.3499755859375,2312.550048828125,748.9000244140625,1706.949951171875,221.89999389648438,1883.0999755859375,2237.720458984375,515.2999877929688,3793.89990234375
2022-02-21,709.9500122070312,1522.0999755859375,2294.800048828125,754.4500122070312,1730.699951171875,218.0,1863.949951171875,2215.10693359375,511.8500061035156,3719.39990234375
2022-02-22,699.25,1510.699951171875,2269.949951171875,751.2999877929688,1734.3499755859375,214.85000610351562,1844.449951171875,2205.046142578125,498.3999938964844,3586.39990234375
2022-02-23,704.4000244140625,1500.9000244140625,2260.39990234375,744.5999755859375,1742.8499755859375,215.9499969482422,1820.300048828125,2191.247314453125,498.70001220703125,3563.800048828125
2022-02-24,670.9000244140625,1419.4000244140625,2171.39990234375,707.4000244140625,1678.1500244140625,208.5,1757.3499755859375,2082.056396484375,472.6499938964844,3401.64990234375
2022-02-25,688.6500244140625,1456.0999755859375,2170.699951171875,730.0499877929688,1694.5999755859375,213.9499969482422,1777.050048828125,2108.085205078125,482.95001220703125,3520.75
2022-02-28,686.5,1426.25,2172.10009765625,742.7000122070312,1715.5999755859375,215.85000610351562,1816.75,2177.86376953125,483.20001220703125,3554.199951171875
2022-03-02,674.25,1374.25,2149.10009765625,714.8499755859375,1702.800048828125,215.3000030517578,1784.5,2213.86083984375,474.25,3546.14990234375
2022-03-03,672.0499877929688,1371.0,2091.0,698.2999877929688,1720.8499755859375,219.39999389648438,1752.300048828125,2195.170166015625,467.3999938964844,3544.39990234375
2022-03-04,653.7000122070312,1366.5,2019.5,688.0499877929688,1723.300048828125,225.5,1711.75,2146.48193359375,461.95001220703125,3524.35009765625
2022-03-07,675.4000244140625,1324.800048828125,1943.949951171875,653.75,1739.8499755859375,224.9499969482422,1634.449951171875,2067.10400390625,440.29998779296875,3484.89990234375
2022-03-08,683.0,1327.800048828125,1949.0,665.0,1778.199951171875,226.89999389648438,1658.5,2063.36572265625,440.29998779296875,3599.949951171875
2022-03-09,691.5,1371.1500244140625,1997.9000244140625,667.4500122070312,1813.3499755859375,229.25,1690.949951171875,2172.83349609375,451.70001220703125,3632.60009765625
2022-03-10,697.75,1392.699951171875,2101.949951171875,676.5999755859375,1825.9000244140625,232.0,1728.199951171875,2208.0458984375,468.70001220703125,3620.949951171875
2022-03-11,694.8499755859375,1396.800048828125,2094.39990234375,677.9000244140625,1822.0,236.35000610351562,1728.6500244140625,2214.41455078125,470.3500061035156,3599.14990234375
2022-03-14,700.4000244140625,1442.550048828125,2059.300048828125,696.1500244140625,1890.699951171875,239.0,1746.75,2232.59765625,485.1499938964844,3643.0
2022-03-15,703.0999755859375,1424.0,2038.199951171875,697.3499755859375,1839.300048828125,237.85000610351562,1743.449951171875,2181.463623046875,485.8500061035156,3593.89990234375
2022-03-16,712.0,1448.1500244140625,2072.14990234375,708.0,1889.4000244140625,242.60000610351562,1756.199951171875,2218.291259765625,492.75,3655.89990234375
2022-03-17,722.9000244140625,1480.050048828125,2102.050048828125,720.0999755859375,1854.5999755859375,244.89999389648438,1787.9000244140625,2290.6083984375,501.8999938964844,3672.75
2022-03-21,708.2000122070312,1486.5,2051.199951171875,710.75,1853.050048828125,244.5,1756.300048828125,2277.409423828125,490.6000061035156,3626.699951171875
2022-03-22,719.25,1494.1500244140625,1993.5,718.2000122070312,1887.4000244140625,249.75,1774.050048828125,2336.250732421875,493.70001220703125,3700.949951171875
2022-03-23,704.9500122070312,1479.25,1978.550048828125,718.2999877929688,1872.4000244140625,252.0,1767.25,2343.6806640625,490.6499938964844,3712.39990234375
2022-03-24,706.3499755859375,1442.6500244140625,1965.9000244140625,704.2000122070312,1886.699951171875,254.85000610351562,1771.550048828125,2380.093017578125,487.1000061035156,3749.85009765625
2022-03-25,709.3499755859375,1430.9000244140625,1953.0,699.25,1876.550048828125,253.35000610351562,1751.0999755859375,2395.96875,490.70001220703125,3707.449951171875
2022-03-28,733.0499877929688,1432.800048828125,1975.0999755859375,710.3499755859375,1873.9000244140625,257.04998779296875,1741.5999755859375,2420.05908203125,497.5,3707.699951171875
2022-03-29,754.9500122070312,1451.800048828125,1987.050048828125,715.2999877929688,1886.0,254.60000610351562,1746.6500244140625,2420.61279296875,495.0,3705.35009765625
2022-03-30,749.5,1476.949951171875,2015.9000244140625,730.9000244140625,1903.949951171875,249.1999969482422,1773.5999755859375,2467.132080078125,494.29998779296875,3731.550048828125
2022-03-31,754.9500122070312,1470.3499755859375,2048.64990234375,730.2999877929688,1906.8499755859375,250.64999389648438,1767.6500244140625,2431.873291015625,493.54998779296875,3739.949951171875
2022-04-01,758.5,1506.0,2078.14990234375,736.25,1903.550048828125,253.3000030517578,1790.0999755859375,2451.3486328125,508.20001220703125,3758.75
2022-04-04,767.7999877929688,1656.800048828125,2128.449951171875,746.5999755859375,1882.949951171875,255.4499969482422,1826.3499755859375,2458.59423828125,512.4000244140625,3770.35009765625
2022-04-05,766.5999755859375,1608.25,2139.800048828125,741.7999877929688,1861.0999755859375,259.45001220703125,1836.050048828125,2423.84326171875,509.3999938964844,3814.800048828125
2022-04-06,775.6500244140625,1550.8499755859375,2142.050048828125,741.5999755859375,1828.8499755859375,259.6000061035156,1852.800048828125,2417.38232421875,513.9500122070312,3755.35009765625
2022-04-07,762.4000244140625,1516.75,2164.800048828125,748.5499877929688,1811.0,256.6499938964844,1826.300048828125,2374.73974609375,514.9500122070312,3684.14990234375
2022-04-08,762.0999755859375,1514.6500244140625,2183.050048828125,754.2999877929688,1814.5999755859375,267.79998779296875,1830.75,2414.244140625,516.0999755859375,3685.64990234375
2022-04-11,758.0499877929688,1496.1500244140625,2163.050048828125,759.5999755859375,1766.550048828125,267.5,1781.5,2409.2138671875,514.9000244140625,3696.39990234375
2022-04-12,741.6500244140625,1493.5,2132.25,763.8499755859375,1742.449951171875,264.79998779296875,1747.699951171875,2363.848388671875,512.8499755859375,3691.10009765625
2022-04-13,740.6500244140625,1464.949951171875,2152.14990234375,762.25,1748.550048828125,269.54998779296875,1760.800048828125,2355.172119140625,517.7000122070312,3661.949951171875
2022-04-18,729.5,1395.449951171875,2177.64990234375,757.7999877929688,1621.4000244140625,270.1000061035156,1738.3499755859375,2347.97265625,509.5,3528.050048828125
2022-04-19,723.5,1342.199951171875,2113.050048828125,766.2999877929688,1562.0,261.54998779296875,1705.75,2437.45751953125,511.79998779296875,3471.89990234375
2022-04-20,739.3499755859375,1354.300048828125,2164.949951171875,755.5499877929688,1587.699951171875,259.54998779296875,1691.5999755859375,2509.12841796875,509.29998779296875,3556.800048828125
2022-04-21,735.75,1374.3499755859375,2197.949951171875,762.3499755859375,1618.800048828125,260.3999938964844,1714.5,2567.87744140625,516.2999877929688,3628.64990234375
2022-04-22,738.75,1355.5999755859375,2126.949951171875,747.6500244140625,1585.449951171875,261.1000061035156,1694.3499755859375,2546.37158203125,500.6000061035156,3612.550048828125
2022-04-25,739.3499755859375,1365.75,2100.75,752.2000122070312,1561.0999755859375,255.25,1657.3499755859375,2487.484130859375,494.75,3548.199951171875
2022-04-26,756.2999877929688,1372.050048828125,2148.35009765625,753.75,1581.0,258.95001220703125,1699.949951171875,2561.924072265625,505.5,3546.300048828125
2022-04-27,752.5,1372.550048828125,2145.10009765625,736.7000122070312,1552.800048828125,257.5,1677.050048828125,2564.416259765625,497.25,3561.199951171875
2022-04-28,747.3499755859375,1371.3499755859375,2241.85009765625,747.1500244140625,1582.5999755859375,261.1000061035156,1719.25,2602.720703125,507.5,3584.300048828125
2022-04-29,739.0,1384.5999755859375,2234.85009765625,743.2999877929688,1567.550048828125,259.54998779296875,1694.3499755859375,2575.39990234375,496.29998779296875,3546.699951171875
2022-05-02,741.3499755859375,1403.699951171875,2230.5,741.0,1541.0,263.1499938964844,1679.449951171875,2566.3544921875,491.0,3542.39990234375
2022-05-04,722.4000244140625,1356.0,2171.550048828125,724.25,1535.550048828125,259.75,1633.949951171875,2486.238037109375,479.6499938964844,3479.75
2022-05-05,718.9500122070312,1352.949951171875,2166.60009765625,728.7999877929688,1585.1500244140625,262.04998779296875,1637.6500244140625,2437.5498046875,480.0,3513.39990234375
2022-05-06,710.25,1317.5999755859375,2149.199951171875,719.25,1542.8499755859375,266.6499938964844,1622.449951171875,2418.859130859375,483.95001220703125,3432.60009765625
2022-05-09,711.5,1319.8499755859375,2116.64990234375,710.3499755859375,1570.3499755859375,262.95001220703125,1616.1500244140625,2324.39013671875,475.8999938964844,3445.10009765625
2022-05-10,719.6500244140625,1341.050048828125,2180.39990234375,711.2999877929688,1553.0,259.75,1607.949951171875,2284.10107421875,475.20001220703125,3438.75
2022-05-11,722.8499755859375,1348.5999755859375,2163.5,714.2000122070312,1526.75,255.64999389648438,1570.800048828125,2260.703125,476.54998779296875,3412.0
2022-05-12,705.4000244140625,1303.050048828125,2138.800048828125,695.7999877929688,1508.800048828125,252.89999389648438,1526.1500244140625,2214.6455078125,462.6499938964844,3408.64990234375
2022-05-13,689.9000244140625,1291.3499755859375,2194.10009765625,677.3499755859375,1504.4000244140625,258.6000061035156,1534.5,2239.7509765625,444.6499938964844,3414.89990234375
2022-05-16,693.2000122070312,1305.0999755859375,2217.25,683.0,1489.0999755859375,254.10000610351562,1542.9000244140625,2240.304931640625,455.0,3376.800048828125
2022-05-17,707.0499877929688,1314.0,2245.0,710.0,1518.449951171875,264.70001220703125,1604.0999755859375,2334.404541015625,467.29998779296875,3451.60009765625
2022-05-18,696.1500244140625,1313.9000244140625,2291.39990234375,707.3499755859375,1509.199951171875,266.79998779296875,1572.5,2342.896240234375,458.0,3448.800048828125
2022-05-19,674.25,1287.050048828125,2264.550048828125,690.2999877929688,1427.1500244140625,275.6499938964844,1547.949951171875,2288.900634765625,447.5,3261.949951171875
2022-05-20,687.9000244140625,1320.949951171875,2325.949951171875,709.5499877929688,1455.1500244140625,280.0,1610.0999755859375,2422.366455078125,462.3999938964844,3293.0
2022-05-23,685.8499755859375,1304.0,2379.800048828125,711.0499877929688,1468.4000244140625,274.5,1644.1500244140625,2406.16796875,460.8999938964844,3321.75
2022-05-24,678.2000122070312,1318.949951171875,2309.64990234375,708.1500244140625,1441.0,270.8500061035156,1626.300048828125,2414.4287109375,462.04998779296875,3288.0
2022-05-25,688.2000122070312,1328.800048828125,2298.699951171875,713.3499755859375,1410.449951171875,272.70001220703125,1574.75,2410.875244140625,454.1000061035156,3167.64990234375
2022-05-26,693.6500244140625,1366.699951171875,2280.199951171875,728.5,1423.949951171875,266.70001220703125,1564.550048828125,2387.892578125,468.8999938964844,3226.949951171875
2022-05-27,684.4000244140625,1392.050048828125,2330.60009765625,739.7999877929688,1461.3499755859375,269.20001220703125,1600.300048828125,2376.81640625,468.95001220703125,3261.300048828125
2022-05-30,699.0499877929688,1401.550048828125,2348.949951171875,748.5,1526.800048828125,269.04998779296875,1660.8499755859375,2459.609619140625,474.6000061035156,3375.25
2022-05-31,700.2000122070312,1388.949951171875,2353.25,752.8499755859375,1503.5999755859375,270.6499938964844,1654.5,2429.93505859375,468.1000061035156,3364.35009765625
2022-06-01,694.6500244140625,1394.8499755859375,2308.449951171875,752.6500244140625,1478.550048828125,271.8500061035156,1648.0,2430.7197265625,468.29998779296875,3355.199951171875
2022-06-02,695.9500122070312,1385.0999755859375,2284.800048828125,749.75,1508.0,273.5,1637.1500244140625,2514.528076171875,469.8500061035156,3423.0
2022-06-03,686.5,1380.300048828125,2291.949951171875,744.2999877929688,1521.699951171875,272.70001220703125,1652.050048828125,2565.4775390625,464.5,3440.14990234375
2022-06-06,682.9500122070312,1378.449951171875,2280.5,746.75,1530.050048828125,274.79998779296875,1640.199951171875,2554.44775390625,463.70001220703125,3430.949951171875
2022-06-07,685.2999877929688,1362.5999755859375,2211.60009765625,735.25,1506.699951171875,273.8999938964844,1589.449951171875,2559.247314453125,463.3999938964844,3362.699951171875
2022-06-08,663.2999877929688,1367.4000244140625,2197.050048828125,729.5,1500.0,267.8999938964844,1584.550048828125,2514.29736328125,471.29998779296875,3404.14990234375
2022-06-09,676.3499755859375,1377.699951171875,2197.699951171875,732.75,1515.0,270.8500061035156,1595.0999755859375,2583.245361328125,466.95001220703125,3427.10009765625
2022-06-10,673.3499755859375,1351.0999755859375,2199.89990234375,720.0,1476.800048828125,270.1499938964844,1585.0999755859375,2505.251953125,461.8500061035156,3359.89990234375
